vote_id,vote_date,title,result,olp_stage,total_for,total_against,total_abstain,source_url
177995,2025-07-09 12:32:21,2023 and 2024 reports on Albania,REJECTED,,167,414,97,https://www.europarl.europa.eu/plenary/en/votes/177995.xml
177996,2025-07-09 12:32:32,2023 and 2024 reports on Albania,ADOPTED,,377,292,19,https://www.europarl.europa.eu/plenary/en/votes/177996.xml
177997,2025-07-09 12:32:44,2023 and 2024 reports on Albania,ADOPTED,,370,301,19,https://www.europarl.europa.eu/plenary/en/votes/177997.xml
177998,2025-07-09 12:32:56,2023 and 2024 reports on Albania,REJECTED,,200,448,28,https://www.europarl.europa.eu/plenary/en/votes/177998.xml
177999,2025-07-09 12:33:12,2023 and 2024 reports on Albania,ADOPTED,,546,94,47,https://www.europarl.europa.eu/plenary/en/votes/177999.xml
178000,2025-07-09 12:33:23,2023 and 2024 reports on Albania,REJECTED,,223,448,14,https://www.europarl.europa.eu/plenary/en/votes/178000.xml
178001,2025-07-09 12:33:54,2023 and 2024 reports on Albania,ADOPTED,,540,72,62,https://www.europarl.europa.eu/plenary/en/votes/178001.xml
178002,2025-07-09 12:34:07,2023 and 2024 reports on Albania,REJECTED,,239,290,151,https://www.europarl.europa.eu/plenary/en/votes/178002.xml
178003,2025-07-09 12:34:17,2023 and 2024 reports on Albania,REJECTED,,101,566,16,https://www.europarl.europa.eu/plenary/en/votes/178003.xml
178004,2025-07-09 12:34:27,2023 and 2024 reports on Albania,REJECTED,,118,551,16,https://www.europarl.europa.eu/plenary/en/votes/178004.xml
178005,2025-07-09 12:34:38,2023 and 2024 reports on Albania,REJECTED,,133,536,21,https://www.europarl.europa.eu/plenary/en/votes/178005.xml
178006,2025-07-09 12:34:49,2023 and 2024 reports on Albania,REJECTED,,222,443,16,https://www.europarl.europa.eu/plenary/en/votes/178006.xml
178007,2025-07-09 12:35:01,2023 and 2024 reports on Albania,REJECTED,,224,439,19,https://www.europarl.europa.eu/plenary/en/votes/178007.xml
178008,2025-07-09 12:18:36,Objection pursuant to Rule 115(2) and (3): Deforestation Regulation - list of countries presenting a low or high risk,ADOPTED,,373,289,26,https://www.europarl.europa.eu/plenary/en/votes/178008.xml
178009,2025-07-09 12:38:51,2023 and 2024 reports on North Macedonia,ADOPTED,,458,109,118,https://www.europarl.europa.eu/plenary/en/votes/178009.xml
178010,2025-07-09 12:39:04,2023 and 2024 reports on North Macedonia,REJECTED,,224,434,13,https://www.europarl.europa.eu/plenary/en/votes/178010.xml
178011,2025-07-09 12:39:18,2023 and 2024 reports on North Macedonia,ADOPTED,,453,120,109,https://www.europarl.europa.eu/plenary/en/votes/178011.xml
178013,2025-07-09 12:39:33,2023 and 2024 reports on North Macedonia,REJECTED,,220,375,92,https://www.europarl.europa.eu/plenary/en/votes/178013.xml
178014,2025-07-09 12:39:49,2023 and 2024 reports on North Macedonia,REJECTED,,286,387,16,https://www.europarl.europa.eu/plenary/en/votes/178014.xml
178015,2025-07-09 12:40:02,2023 and 2024 reports on North Macedonia,REJECTED,,229,427,19,https://www.europarl.europa.eu/plenary/en/votes/178015.xml
178016,2025-07-09 12:40:13,2023 and 2024 reports on North Macedonia,REJECTED,,235,422,30,https://www.europarl.europa.eu/plenary/en/votes/178016.xml
178017,2025-07-09 12:40:23,2023 and 2024 reports on North Macedonia,REJECTED,,189,447,32,https://www.europarl.europa.eu/plenary/en/votes/178017.xml
178018,2025-07-09 12:40:35,2023 and 2024 reports on North Macedonia,REJECTED,,143,477,50,https://www.europarl.europa.eu/plenary/en/votes/178018.xml
178019,2025-07-09 12:40:47,2023 and 2024 reports on North Macedonia,REJECTED,,177,464,42,https://www.europarl.europa.eu/plenary/en/votes/178019.xml
178020,2025-07-09 12:41:02,2023 and 2024 reports on North Macedonia,ADOPTED,,562,62,60,https://www.europarl.europa.eu/plenary/en/votes/178020.xml
178021,2025-07-09 12:41:14,2023 and 2024 reports on North Macedonia,ADOPTED,,541,97,52,https://www.europarl.europa.eu/plenary/en/votes/178021.xml
178022,2025-07-09 12:41:24,2023 and 2024 reports on North Macedonia,REJECTED,,165,487,30,https://www.europarl.europa.eu/plenary/en/votes/178022.xml
178023,2025-07-09 12:41:37,2023 and 2024 reports on North Macedonia,REJECTED,,170,468,31,https://www.europarl.europa.eu/plenary/en/votes/178023.xml
178024,2025-07-09 12:41:49,2023 and 2024 reports on North Macedonia,REJECTED,,202,454,10,https://www.europarl.europa.eu/plenary/en/votes/178024.xml
178025,2025-07-09 12:41:58,2023 and 2024 reports on North Macedonia,REJECTED,,103,566,15,https://www.europarl.europa.eu/plenary/en/votes/178025.xml
178026,2025-07-09 12:42:09,2023 and 2024 reports on North Macedonia,REJECTED,,194,461,28,https://www.europarl.europa.eu/plenary/en/votes/178026.xml
178027,2025-07-09 12:42:19,2023 and 2024 reports on North Macedonia,REJECTED,,243,416,28,https://www.europarl.europa.eu/plenary/en/votes/178027.xml
178028,2025-07-09 12:42:30,2023 and 2024 reports on North Macedonia,REJECTED,,187,432,63,https://www.europarl.europa.eu/plenary/en/votes/178028.xml
178029,2025-07-09 12:42:46,2023 and 2024 reports on North Macedonia,ADOPTED,,470,86,130,https://www.europarl.europa.eu/plenary/en/votes/178029.xml
178031,2025-07-09 12:43:29,2023 and 2024 reports on Georgia,REJECTED,,154,513,5,https://www.europarl.europa.eu/plenary/en/votes/178031.xml
178032,2025-07-09 12:43:42,2023 and 2024 reports on Georgia,REJECTED,,97,547,22,https://www.europarl.europa.eu/plenary/en/votes/178032.xml
178033,2025-07-09 12:44:49,2023 and 2024 reports on Georgia,REJECTED,,95,536,43,https://www.europarl.europa.eu/plenary/en/votes/178033.xml
178034,2025-07-09 12:45:02,2023 and 2024 reports on Georgia,REJECTED,,96,546,31,https://www.europarl.europa.eu/plenary/en/votes/178034.xml
178035,2025-07-09 12:45:23,2023 and 2024 reports on Georgia,REJECTED,,107,551,25,https://www.europarl.europa.eu/plenary/en/votes/178035.xml
178036,2025-07-09 12:45:34,2023 and 2024 reports on Georgia,REJECTED,,112,520,44,https://www.europarl.europa.eu/plenary/en/votes/178036.xml
178038,2025-07-09 12:47:04,2023 and 2024 reports on Georgia,REJECTED,,141,531,14,https://www.europarl.europa.eu/plenary/en/votes/178038.xml
178039,2025-07-09 12:47:19,2023 and 2024 reports on Georgia,REJECTED,,106,547,25,https://www.europarl.europa.eu/plenary/en/votes/178039.xml
178040,2025-07-09 12:47:35,2023 and 2024 reports on Georgia,REJECTED,,100,554,22,https://www.europarl.europa.eu/plenary/en/votes/178040.xml
178041,2025-07-09 12:57:34,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,116,427,115,https://www.europarl.europa.eu/plenary/en/votes/178041.xml
178042,2025-07-09 12:57:44,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,409,160,99,https://www.europarl.europa.eu/plenary/en/votes/178042.xml
178043,2025-07-09 12:58:00,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,91,524,57,https://www.europarl.europa.eu/plenary/en/votes/178043.xml
178046,2025-07-09 12:58:18,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,489,151,32,https://www.europarl.europa.eu/plenary/en/votes/178046.xml
178047,2025-07-09 12:58:31,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,466,142,57,https://www.europarl.europa.eu/plenary/en/votes/178047.xml
178048,2025-07-09 12:58:43,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,489,160,19,https://www.europarl.europa.eu/plenary/en/votes/178048.xml
178051,2025-07-09 12:59:00,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,516,135,22,https://www.europarl.europa.eu/plenary/en/votes/178051.xml
178052,2025-07-09 12:59:17,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,287,364,21,https://www.europarl.europa.eu/plenary/en/votes/178052.xml
178053,2025-07-09 12:59:30,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,98,511,61,https://www.europarl.europa.eu/plenary/en/votes/178053.xml
178054,2025-07-09 12:59:43,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,73,537,57,https://www.europarl.europa.eu/plenary/en/votes/178054.xml
178055,2025-07-09 12:59:54,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,128,500,44,https://www.europarl.europa.eu/plenary/en/votes/178055.xml
178056,2025-07-09 13:00:22,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,427,181,54,https://www.europarl.europa.eu/plenary/en/votes/178056.xml
178061,2025-07-09 13:00:46,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",REJECTED,,145,509,17,https://www.europarl.europa.eu/plenary/en/votes/178061.xml
178062,2025-07-09 13:01:02,"The human cost of Russia’s war against Ukraine and the urgent need to end Russian aggression: the situation of illegally detained civilians and prisoners of war, and the continued bombing of civilians",ADOPTED,,507,77,45,https://www.europarl.europa.eu/plenary/en/votes/178062.xml
178064,2025-07-09 12:16:02,"Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2016/1675 to add certain countries to the list of high-risk third countries, and to remove other countries from that list",REJECTED,,101,501,77,https://www.europarl.europa.eu/plenary/en/votes/178064.xml
178065,2025-07-09 12:16:37,"Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2016/1675 to add certain countries to the list of high-risk third countries, and to remove other countries from that list",REJECTED,,218,431,35,https://www.europarl.europa.eu/plenary/en/votes/178065.xml
178066,2025-07-09 12:16:58,"Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2016/1675 to add certain countries to the list of high-risk third countries, and to remove other countries from that list",REJECTED,,153,506,27,https://www.europarl.europa.eu/plenary/en/votes/178066.xml
178067,2025-07-09 12:18:08,"Objection pursuant to Rule 114(3): amending Delegated Regulation (EU) 2016/1675 to add certain countries to the list of high-risk third countries, and to remove other countries from that list",REJECTED,,264,369,55,https://www.europarl.europa.eu/plenary/en/votes/178067.xml
178069,2025-07-09 12:50:42,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,613,39,29,https://www.europarl.europa.eu/plenary/en/votes/178069.xml
178070,2025-07-09 12:50:54,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,454,169,40,https://www.europarl.europa.eu/plenary/en/votes/178070.xml
178072,2025-07-09 12:51:07,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,593,40,48,https://www.europarl.europa.eu/plenary/en/votes/178072.xml
178073,2025-07-09 12:51:18,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,525,104,52,https://www.europarl.europa.eu/plenary/en/votes/178073.xml
178074,2025-07-09 12:51:29,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,452,155,59,https://www.europarl.europa.eu/plenary/en/votes/178074.xml
178075,2025-07-09 12:51:41,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,361,280,27,https://www.europarl.europa.eu/plenary/en/votes/178075.xml
178077,2025-07-09 12:51:56,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,577,57,51,https://www.europarl.europa.eu/plenary/en/votes/178077.xml
178078,2025-07-09 12:52:07,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,439,190,41,https://www.europarl.europa.eu/plenary/en/votes/178078.xml
178079,2025-07-09 12:52:17,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,529,105,45,https://www.europarl.europa.eu/plenary/en/votes/178079.xml
178081,2025-07-09 12:52:30,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,560,101,18,https://www.europarl.europa.eu/plenary/en/votes/178081.xml
178082,2025-07-09 12:52:41,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,436,187,44,https://www.europarl.europa.eu/plenary/en/votes/178082.xml
178083,2025-07-09 12:52:50,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,562,75,36,https://www.europarl.europa.eu/plenary/en/votes/178083.xml
178084,2025-07-09 12:53:01,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,538,123,16,https://www.europarl.europa.eu/plenary/en/votes/178084.xml
178085,2025-07-09 12:53:12,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,435,190,39,https://www.europarl.europa.eu/plenary/en/votes/178085.xml
178086,2025-07-09 12:53:23,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,431,195,41,https://www.europarl.europa.eu/plenary/en/votes/178086.xml
178087,2025-07-09 12:53:33,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,367,272,22,https://www.europarl.europa.eu/plenary/en/votes/178087.xml
178089,2025-07-09 12:53:47,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,461,186,21,https://www.europarl.europa.eu/plenary/en/votes/178089.xml
178090,2025-07-09 12:53:58,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,452,172,42,https://www.europarl.europa.eu/plenary/en/votes/178090.xml
178091,2025-07-09 12:54:09,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,468,180,21,https://www.europarl.europa.eu/plenary/en/votes/178091.xml
178092,2025-07-09 12:54:21,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,423,200,38,https://www.europarl.europa.eu/plenary/en/votes/178092.xml
178093,2025-07-09 12:54:34,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,378,179,32,https://www.europarl.europa.eu/plenary/en/votes/178093.xml
178094,2025-07-09 12:54:49,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,414,193,52,https://www.europarl.europa.eu/plenary/en/votes/178094.xml
